STATION,LAT,LON,ELEV(M),X,Y,Z,TEMP,DAY_OF_YEAR
724430,39.937,-91.192,234.4,-101879.350058,-4896320.96746,4072774.98218,72.9,100
724450,38.817,-92.218,272.2,-192591.410676,-4972570.94852,3976679.13751,72.4,100
724453,38.704,-93.183,274.3,-276746.478982,-4976465.5114,3966898.4197,72.4,100
724454,37.761,-90.428,288.7,-37715.3218989,-5048805.07854,3884682.70893,68.1,100
724455,40.097,-92.543,294.4,-216787.798337,-4881190.99574,4086419.96935,71.9,100
724457,37.75,-92.15,353.3,-189445.073554,-5046189.77325,3883756.92498,71.4,100
724458,38.591,-92.156,174.7,-187797.791172,-4988377.43759,3957038.97868,73.3,100
724459,38.096,-92.553,264.9,-223878.831653,-5021081.77588,3913998.75154,72.7,100
724460,39.297,-94.731,306.3,-407666.617334,-4925907.4291,4018081.51775,71.1,100
724462,31.307,-95.404,106.1,-513690.356776,-5430230.00539,3295077.57775,70.6,100
724463,39.121,-94.597,226.2,-397130.118971,-4939098.16241,4002890.22349,73.4,100
724464,39.823,-93.579,234.4,-306224.270491,-4895929.63467,4063061.25725,71.1,100
724467,38.717,-93.55,265.2,-308560.303484,-4973682.86858,3968018.87323,70.3,100
724468,38.85,-94.739,326.1,-410939.980561,-4957039.50633,3979566.75901,69.2,100
724475,38.832,-94.89,331.3,-424109.732163,-4957192.02966,3978013.54431,70.5,100
724490,39.774,-94.923,249.3,-421274.261158,-4890881.31437,4058890.69246,72.0,100
724500,37.648,-97.43,402.6,-653907.140172,-5014248.82114,3874828.93113,71.6,100
724502,37.168,-97.037,350.5,-623458.478684,-5050695.64286,3832478.61138,70.9,100
724504,37.746,-97.221,433.1,-634779.109106,-5010025.81357,3883454.70656,71.3,100
724505,37.617,-97.267,417.9,-639906.837789,-5018184.95535,3872113.2771,71.6,100
724506,38.065,-97.861,470.3,-687729.531087,-4981101.98255,3911416.76208,71.4,100
724507,37.67,-95.484,300.2,-483107.945573,-5031996.30085,3876699.53797,71.5,100
724508,39.008,-95.212,253.6,-450841.516287,-4942445.53447,3993166.80923,72.0,100
724509,38.068,-97.275,467.0,-636723.254252,-4987668.92753,3911676.91081,70.8,100
724510,37.769,-99.968,787.0,-873937.152073,-4972582.34499,3885689.87892,72.8,100
724515,37.927,-100.725,878.4,-937568.186305,-4950099.43996,3899595.6982,70.7,100
724516,37.05,-100.967,875.7,-969738.276953,-5004257.34473,3822350.87522,73.3,100
724517,38.35,-98.867,573.0,-772073.443219,-4949005.00044,3936340.40889,72.0,100
724518,38.85,-99.267,609.0,-801032.653189,-4909343.21819,3979744.21756,71.4,100
724519,37.091,-95.566,229.2,-494087.693026,-5070073.81473,3825592.01141,71.7,100
724520,37.284,-98.553,467.9,-755717.518356,-5024823.85682,3842801.20372,71.6,100
724530,36.737,-97.102,304.8,-632738.567305,-5078483.38137,3794225.89004,73.0,100
724550,39.05,-96.767,324.6,-584456.860832,-4925530.07678,3996833.77563,73.3,100
724555,39.135,-96.679,321.9,-576198.753946,-4920509.53813,4004156.35908,73.5,100
724556,38.329,-96.195,364.5,-540658.255301,-4980892.15619,3934382.5722,71.2,100
724560,39.073,-95.626,267.0,-486097.300824,-4934545.80385,3998780.19632,72.3,100
724565,38.95,-95.664,325.2,-490222.735362,-4942821.21644,3988206.19037,72.9,100
724580,39.551,-97.651,447.8,-655700.803028,-4881102.84099,4039956.23068,72.2,100
724585,38.876,-98.809,568.2,-761481.875537,-4913768.1862,3981966.26524,71.9,100
724586,38.8,-97.65,386.8,-662620.949313,-4933269.62253,3975280.29136,74.0,100
724604,37.0,-101.883,1104.0,-1050340.75471,-4991563.69654,3818057.56413,70.7,100
724620,37.439,-105.861,2296.1,-1386295.19653,-4879229.83769,3857586.60251,49.2,100
724625,37.143,-107.76,2033.0,-1553229.7617,-4849373.23185,3831283.10821,51.8,100
724627,37.95,-107.9,2770.9,-1548471.61465,-4794160.39133,3902773.20616,44.3,100
724635,38.049,-103.512,1278.3,-1175274.53701,-4890857.93126,3910516.26965,63.0,100
724636,38.07,-102.688,1129.0,-1104475.98564,-4905736.95893,3912259.89874,63.0,100
724640,38.29,-104.498,1438.7,-1255154.88598,-4854022.81258,3931651.07343,61.8,100
724645,37.262,-104.338,1749.9,-1258968.94341,-4925481.16689,3841634.31971,59.7,100
724646,37.283,-102.614,1335.9,-1109836.02502,-4959428.41685,3843238.6869,61.9,100
724650,39.367,-101.693,1114.4,-1000863.41971,-4835961.909,4024605.54334,58.1,100
724655,39.376,-99.83,666.9,-842951.157451,-4864978.04888,4025094.21489,69.4,100
724660,38.81,-104.688,1884.0,-1262209.25782,-4815364.15759,3977083.79494,56.3,100
724665,39.275,-103.666,1638.0,-1168390.3558,-4805320.66249,4017033.998,55.2,100
724666,39.57,-104.849,1793.1,-1262050.06495,-4760180.48588,4042439.65137,53.6,100
724673,39.229,-106.317,3027.3,-1390606.88991,-4750272.20457,4013956.94391,35.5,100
724674,40.044,-107.889,1940.4,-1502403.38773,-4654585.54564,4082975.31486,43.2,100
724675,39.65,-106.917,1980.3,-1431395.58663,-4706256.9156,4049403.87395,48.9,100
724676,39.23,-106.871,2353.1,-1436300.18953,-4736037.41966,4013616.59527,43.5,100
724677,38.533,-106.933,2336.6,-1455571.78003,-4780949.24063,3953351.21399,45.3,100
724678,40.517,-106.867,2096.7,-1409322.54723,-4648250.11678,4123157.33832,38.5,100
724680,38.678,-104.757,1779.4,-1270323.22984,-4822632.48897,3965586.12397,57.2,100
724689,39.245,-102.284,1277.7,-1052544.41846,-4833889.61602,4014226.55988,57.2,100
724694,39.784,-104.538,1680.4,-1232362.68941,-4752188.61939,4060659.76843,56.1,100
724695,39.717,-104.75,1726.1,-1251158.14662,-4752231.52515,4054968.08769,53.9,100
724698,40.167,-103.217,1421.3,-1116185.71491,-4752538.88037,4093089.74684,52.0,100
724699,39.9,-105.117,1705.4,-1278174.46069,-4731542.90707,4070567.6037,53.9,100
724700,39.609,-110.755,1804.7,-1744183.04569,-4602480.129,4045784.84896,46.5,100
724733,38.417,-110.7,1355.1,-1769092.58058,-4681767.66639,3942656.77036,55.3,100
724737,28.817,-82.317,15.2,747694.252875,-5542450.62907,3056153.23196,70.6,100
724737,28.817,-82.317,15.2,747694.252875,-5542450.62907,3056153.23196,70.5,100
724750,38.417,-113.017,1536.2,-1956977.43866,-4606549.32461,3942769.30232,49.2,100
724754,37.1,-113.6,894.9,-2039386.0935,-4667970.33412,3826790.28171,60.5,100
724755,37.709,-113.094,1702.6,-1982226.8583,-4648614.7017,3880982.88136,43.9,100
724756,37.706,-112.146,2312.2,-1905302.96309,-4681409.68134,3881092.21892,37.4,100
724760,39.134,-108.54,1480.7,-1575556.60743,-4697940.16076,4004801.60238,53.0,100
724765,38.506,-107.899,1743.5,-1536398.56342,-4757065.37536,3950636.11522,54.2,100
724767,37.307,-108.626,1801.4,-1622769.01416,-4814731.99768,3845640.22595,56.7,100
724768,40.436,-104.632,1431.7,-1228324.51774,-4704836.61886,4115881.86298,53.8,100
724769,40.45,-105.017,1528.6,-1259668.53191,-4695573.69947,4117128.13056,52.2,100
724770,39.601,-116.006,1809.3,-2158327.55557,-4424051.38283,4045103.25393,43.6,100
724776,38.75,-109.763,1389.9,-1684507.41347,-4688396.72421,3971580.61323,52.3,100
724796,41.787,-111.853,1357.6,-1773216.15311,-4421490.68826,4228897.66057,42.8,100
724797,38.417,-113.017,1534.1,-1956976.79531,-4606547.81023,3942767.99743,48.6,100
724800,37.371,-118.358,1250.3,-2411042.88452,-4466953.88557,3850954.62049,51.0,100
724810,37.383,-120.567,58.2,-2580535.95033,-4369189.39961,3851289.39611,66.8,100
724815,37.285,-120.513,46.3,-2579761.23696,-4377294.1002,3842634.11553,57.7,100
724828,38.378,-121.958,33.2,-2649935.47625,-4247708.76245,3938442.5012,60.8,100
724830,38.507,-121.495,4.6,-2610861.30863,-4261373.11676,3949640.3485,60.4,100
724833,38.567,-121.3,30.2,-2594197.71316,-4266705.67537,3954866.1164,60.8,100
724836,38.667,-121.4,23.5,-2598028.1904,-4256253.4313,3963535.43194,60.4,100
724837,39.133,-121.433,34.4,-2583542.09647,-4227044.8656,4003802.67542,60.3,100
724838,39.102,-121.568,18.9,-2594625.07154,-4222785.57646,4001122.7461,61.2,100
724839,38.696,-121.59,7.0,-2611067.43218,-4245889.80944,3966038.19385,61.0,100
724846,36.212,-115.196,671.5,-2193578.30412,-4662436.04473,3747593.85038,64.1,100
724855,38.051,-117.09,1644.4,-2290717.29193,-4478381.32886,3910916.77015,48.0,100
724856,38.544,-118.634,1284.7,-2394162.44512,-4385011.208,3953651.2209,53.3,100
724860,39.295,-114.847,1908.7,-2077505.98323,-4486465.86864,4018924.49572,41.0,100
724880,39.484,-119.771,1344.2,-2448101.23171,-4279647.08009,4034787.37595,51.5,100
724885,39.417,-118.717,1199.1,-2371181.71885,-4328002.93747,4028950.1267,52.8,100
724915,36.588,-121.845,50.3,-2705344.20759,-4355631.40141,3780809.95481,53.6,100
724920,37.889,-121.226,7.9,-2612818.05412,-4309860.40661,3895732.79818,60.1,100
724926,37.624,-120.951,22.3,-2601370.53371,-4337806.37498,3872487.19295,60.2,100
724927,37.693,-121.814,119.8,-2663983.9843,-4294223.07481,3878609.65528,55.0,100
724930,37.721,-122.221,1.8,-2693357.23623,-4273504.26605,3880996.19698,55.1,100
724938,37.517,-122.25,1.5,-2702894.72522,-4283828.86911,3863061.72696,55.3,100
724940,37.62,-122.365,2.4,-2707756.69431,-4272508.47826,3872123.40555,56.1,100
724945,37.359,-121.924,15.5,-2684119.93757,-4308195.45782,3849146.62041,56.8,100
724946,37.333,-121.817,40.5,-2677003.04321,-4314704.87936,3846867.77222,61.1,100
724950,37.992,-122.055,5.5,-2671169.17323,-4265647.18614,3904747.58493,60.3,100
724955,38.21,-122.285,4.3,-2680295.31417,-4242266.46584,3923788.56419,54.3,100
724957,38.504,-122.81,34.8,-2708093.37908,-4200528.11873,3949398.54705,57.5,100
724973,39.8,-121.85,82.9,-2589418.74932,-4168178.64887,4061002.56066,62.7,100
724975,37.064,-89.219,97.8,69458.7200161,-5095320.13111,3823122.11114,66.7,100
724988,42.571,-77.713,208.8,1001153.88959,-4596716.95915,4292667.54483,59.4,100
725014,41.073,-71.923,2.1,1494153.46191,-4577590.08604,4168539.61113,53.3,100
725015,41.509,-74.265,111.3,1297202.66376,-4604147.20067,4204994.60499,56.7,100
725016,40.822,-72.869,25.0,1423759.5439,-4619108.6913,4147500.8603,54.8,100
725020,40.683,-74.169,2.1,1321341.94413,-4659898.61776,4135792.68572,60.5,100
725023,33.861,-90.758,42.7,-70139.9467136,-5301435.96831,3533677.77765,70.8,100
725023,33.861,-90.758,42.7,-70139.9467136,-5301435.96831,3533677.77765,70.8,100
725025,40.85,-74.061,2.7,1326797.94463,-4645756.02849,4149838.82255,59.6,100
725027,41.51,-72.828,31.4,1412216.9632,-4570040.79466,4205024.8223,55.6,100
725029,41.483,-73.133,221.3,1388487.35394,-4579531.14976,4202904.57448,54.2,100
725030,40.779,-73.88,3.4,1342898.46045,-4646492.78034,4143871.99883,60.3,100
725036,41.626,-73.882,50.6,1325544.15613,-4587046.34553,4214676.67603,55.3,100
725037,41.067,-73.708,115.5,1350987.46027,-4622412.57733,4168111.75573,57.1,100
725038,41.5,-74.1,149.7,1310645.61024,-4601057.16304,4204271.45258,57.3,100
725040,41.158,-73.129,1.5,1395675.78333,-4602083.03514,4175651.00554,54.4,100
725045,41.264,-72.887,0.9,1412818.72066,-4588734.15267,4184506.66052,54.2,100
725046,41.328,-72.049,3.1,1478334.18637,-4563119.52851,4189848.28894,50.3,100
725050,40.794,-73.102,25.6,1405554.47251,-4626805.1494,4145147.72215,55.9,100
725053,40.779,-73.969,42.7,1335687.46429,-4648601.75782,4143897.66735,61.1,100
725054,41.921,-71.491,134.4,1508846.21023,-4507113.05436,4239168.68942,50.0,100
725058,41.168,-71.578,32.0,1519504.13733,-4561948.81512,4176507.16504,50.4,100
725059,42.47,-71.289,40.5,1511565.08248,-4462905.11194,4284284.52364,51.2,100
725060,41.253,-70.061,14.6,1637617.19103,-4514264.44392,4183597.32989,48.4,100
725061,41.65,-70.517,39.6,1591909.19576,-4499655.35412,4216661.53059,48.0,100
725064,41.91,-70.729,45.4,1568900.4674,-4487356.24982,4238200.05136,51.3,100
725065,41.676,-70.958,24.4,1556598.97318,-4509949.40033,4218808.7708,51.2,100
725066,41.393,-70.615,20.7,1590486.19445,-4520207.1451,4195278.23851,49.0,100
725067,41.669,-70.28,16.8,1610028.98065,-4491695.58078,4218222.98006,49.2,100
725068,41.876,-71.021,13.1,1546823.28954,-4497655.48828,4235367.32856,52.9,100
725069,41.688,-69.993,20.7,1632028.91986,-4482258.66583,4219801.7157,48.7,100
725070,41.723,-71.433,16.8,1518049.48651,-4519401.7344,4222701.33634,53.2,100
725073,42.072,-70.221,2.4,1604539.95535,-4461911.70393,4251545.25239,48.4,100
725074,41.597,-71.412,5.8,1522668.39497,-4527654.21787,4212238.7562,56.6,100
725075,42.697,-73.17,195.1,1359353.91536,-4493892.12969,4302955.96037,51.6,100
725079,41.533,-71.283,52.4,1534382.97014,-4528714.17027,4206951.30695,50.4,100
725080,41.938,-72.682,53.3,1414444.65359,-4536239.11433,4240519.29423,54.5,100
725084,41.742,-72.184,75.3,1458266.63459,-4537614.85266,4224315.11781,54.0,100
725085,42.57,-72.291,169.2,1431034.89885,-4481594.32851,4292558.94554,47.5,100
725086,41.371,-73.483,139.3,1362809.35391,-4595759.52044,4193523.32876,54.6,100
725087,41.736,-72.651,5.8,1421350.75471,-4549723.84525,4223771.58105,55.3,100
725088,42.584,-70.918,32.9,1537631.0594,-4444929.23275,4293611.93395,49.0,100
725090,42.361,-71.01,3.7,1535927.7169,-4463188.35551,4275320.76149,51.5,100
725098,42.191,-71.174,15.2,1527248.19339,-4479597.80578,4261356.43235,53.7,100
725100,42.271,-71.873,304.8,1470693.9089,-4492423.6391,4268130.96684,48.1,100
725103,40.367,-75.967,104.9,1180030.77395,-4721258.96307,4109186.48932,61.4,100
725104,41.626,-80.215,426.7,811520.637638,-4705547.84205,4214926.50628,60.8,100
725105,40.821,-76.864,135.3,1098524.84498,-4707229.3575,4147488.92544,56.5,100
725107,42.552,-71.756,106.1,1473227.69842,-4469277.17154,4291043.47608,53.9,100
725109,40.238,-75.557,88.7,1216092.75167,-4721654.62248,4098251.6236,56.4,100
725113,40.33,-75.123,120.1,1250133.04049,-4705946.91386,4106065.08024,59.4,100
725114,39.918,-76.874,148.1,1112454.63087,-4770681.19373,4071101.75855,57.8,100
725116,40.12,-76.294,122.8,1157267.97854,-4745144.43664,4088262.72857,60.1,100
725117,40.133,-80.283,361.2,824242.399403,-4813416.94924,4089520.13394,58.0,100
725118,40.217,-76.851,103.6,1109500.36542,-4749390.65199,4096480.90786,64.3,100
725119,41.047,-78.412,462.1,967707.222255,-4719319.83405,4166664.49478,58.4,100
725124,40.777,-79.95,380.1,844108.473662,-4762868.37011,4143949.84405,59.7,100
725125,41.178,-78.899,552.9,925730.868134,-4718053.7911,4177686.08603,59.0,100
725126,40.296,-78.32,451.1,986286.018128,-4770981.16537,4103400.2854,63.2,100
725127,40.316,-78.834,696.2,943204.444635,-4778410.89842,4105252.57716,60.0,100
725128,40.85,-77.85,377.7,1016955.09044,-4723556.42376,4150084.10291,62.7,100
725130,41.334,-75.727,283.5,1182512.55368,-4648332.39036,4190533.85437,59.8,100
725140,41.243,-76.922,158.5,1086801.37259,-4678387.40992,4182857.18551,58.5,100
725144,40.433,-76.567,148.7,1129430.34523,-4728769.48255,4114796.14506,62.0,100
725145,41.701,-74.795,427.6,1250906.53634,-4602513.46605,4221150.5516,67.0,100
725146,43.35,-76.385,144.8,1093523.75005,-4514913.3323,4355957.68613,56.1,100
725150,42.207,-75.98,486.2,1146363.30226,-4590984.4185,4262989.46275,56.2,100
725155,42.483,-76.467,335.0,1102441.20718,-4580374.64094,4285548.50971,54.5,100
725156,42.159,-76.892,291.1,1073923.83381,-4611995.54939,4258907.41021,57.8,100
725157,42.109,-77.992,647.4,986017.59018,-4635665.24573,4255027.56552,60.8,100
725165,43.533,-72.95,239.0,1357996.21388,-4427981.35206,4370785.16187,50.4,100
725170,40.65,-75.448,118.9,1217621.85647,-4690628.38947,4133089.14228,59.2,100
725172,36.695,-76.136,4.9,1226915.19362,-4971126.44944,3790310.33602,65.2,100
725175,40.633,-79.1,428.2,916650.614335,-4760099.14894,4131858.074,55.9,100
725180,42.747,-73.799,85.3,1308864.58291,-4504847.97314,4306962.09531,54.0,100
725186,44.682,-75.466,90.5,1139979.28768,-4397206.73383,4462354.44241,49.7,100
725190,43.111,-76.104,125.9,1120017.81053,-4527137.29703,4336598.27403,54.2,100
725194,42.643,-77.056,275.2,1052594.67995,-4579705.51826,4298599.4546,60.1,100
725196,43.234,-75.412,158.2,1172263.17286,-4504254.80075,4346586.30769,50.6,100
725200,40.485,-80.214,366.7,825741.253806,-4787506.21268,4119331.24817,61.5,100
725204,40.767,-80.4,381.6,806796.482196,-4770067.23281,4143109.77954,68.1,100
725205,40.355,-79.922,380.4,851769.067835,-4792461.97887,4108349.52819,62.0,100
725207,40.283,-79.4,365.5,896344.96599,-4789576.96787,4102243.76144,57.8,100
725208,40.616,-83.064,303.0,585530.566912,-4813205.12168,4130343.65237,61.1,100
725210,40.918,-81.444,369.7,718117.859987,-4773121.50054,4155788.41966,63.2,100
725214,41.346,-82.179,242.0,652562.05528,-4750868.31879,4191507.09865,62.4,100
725216,40.873,-81.887,346.6,681651.179037,-4781752.93929,4151995.57404,59.4,100
725217,39.364,-84.525,193.2,471136.412074,-4915418.43337,4023763.73225,60.1,100
725220,43.338,-73.61,97.8,1311074.81236,-4457522.2553,4354955.84862,50.5,100
725224,40.472,-81.424,272.8,724588.865582,-4804731.82273,4118172.18569,58.6,100
725229,40.023,-82.463,269.4,641570.593444,-4849013.15148,4080114.81803,58.7,100
725235,42.15,-79.25,525.2,883419.546052,-4653104.7845,4258323.36927,58.8,100
725240,41.406,-81.852,238.1,679040.847826,-4742703.37817,4196505.04797,65.7,100
725244,41.684,-81.39,190.8,714189.780203,-4716791.81222,4219583.05461,60.5,100
725245,41.518,-81.684,178.0,691746.469755,-4732497.53505,4205787.31157,66.6,100
725247,41.567,-81.483,267.9,707819.737594,-4726538.81222,4209920.33151,71.3,100
725250,41.255,-80.674,355.7,778209.459311,-4738757.19454,4183989.24217,62.0,100
725253,41.217,-81.25,365.2,730956.043118,-4749097.6697,4180821.71381,59.5,100
725254,41.338,-84.429,215.5,465595.784091,-4773389.37496,4190822.51376,65.5,100
725256,41.778,-80.696,281.6,770155.905924,-4701003.8872,4227435.22331,60.0,100
725258,34.594,-83.296,303.3,613630.148064,-5220439.18933,3601052.98122,66.5,100
725258,34.594,-83.296,303.3,613630.148064,-5220439.18933,3601052.98122,65.6,100
725260,42.08,-80.182,222.2,808467.285584,-4671775.41013,4252352.12326,61.5,100
725266,41.8,-78.633,652.9,938618.779619,-4668907.4726,4229504.68719,56.2,100
725267,41.383,-79.867,469.4,843238.16028,-4718170.53898,4194741.62878,59.9,100
725280,42.941,-78.736,218.2,913476.35322,-4586498.43707,4322854.494,53.0,100
725283,42.241,-78.371,651.1,953348.290647,-4632445.74929,4265897.21957,57.5,100
725283,42.241,-78.371,651.1,953348.290647,-4632445.74929,4265897.21957,55.3,100
725287,43.108,-78.938,178.3,894866.215728,-4577238.01119,4336390.76402,57.8,100
725290,43.117,-77.677,164.3,995231.950164,-4555758.74144,4337111.12246,59.3,100
725292,41.717,-92.7,307.2,-224613.131743,-4762909.9561,4222397.17203,67.6,100
725294,35.017,-80.083,91.1,900617.83867,-5151282.88795,3639463.93837,59.9,100
725294,35.017,-80.083,91.1,900617.83867,-5151282.88795,3639463.93837,61.4,100
725300,41.995,-87.934,201.8,171151.385996,-4744434.47548,4245326.11986,72.2,100
725305,41.914,-88.246,229.8,145498.248585,-4751329.08518,4238653.86085,68.9,100
725314,38.571,-90.157,125.9,-13682.3422575,-4993238.87343,3955272.95312,69.2,100
725315,40.04,-88.278,229.8,146945.547078,-4887819.11037,4081534.72115,68.4,100
725316,39.834,-88.866,205.7,97067.5040827,-4903732.00451,4063980.85762,68.3,100
725317,39.478,-88.28,219.8,147972.575677,-4927707.62818,4033558.23745,66.9,100
725320,40.668,-89.684,198.1,26720.3697396,-4844774.96893,4134657.11379,70.2,100
725326,41.743,-89.676,197.2,26952.0763326,-4766122.72412,4224479.15165,71.4,100
725327,41.453,-87.006,234.7,250063.54,-4781076.18636,4200416.68861,70.5,100
725330,40.971,-85.206,241.1,403065.359522,-4806013.01285,4160150.16593,65.3,100
725335,40.65,-86.15,247.5,325395.493131,-4835251.91843,4133172.91702,65.3,100
725336,40.234,-85.394,285.6,391573.674963,-4860435.96046,4098039.73379,68.6,100
725337,41.617,-87.417,180.1,215215.133342,-4770640.34757,4214015.43227,72.5,100
725340,41.786,-87.752,186.5,186828.752138,-4759344.14698,4228034.46325,71.7,100
725342,38.764,-87.606,130.8,208014.485738,-4975528.60496,3972004.47798,66.7,100
725345,41.5,-88.167,177.4,153026.621339,-4781662.92088,4204289.80715,71.3,100
725347,42.417,-87.867,221.6,175527.734003,-4712776.31029,4280062.12894,71.9,100
725348,41.604,-88.085,201.2,159614.396429,-4773799.28465,4212949.87576,67.1,100
725350,41.707,-86.316,235.6,306418.445413,-4759034.43872,4221520.37594,67.5,100
725354,41.717,-85.983,237.1,334020.673293,-4756437.05984,4222350.52386,74.0,100
725360,41.587,-83.806,205.4,515493.66892,-4749832.50193,4211540.5936,67.4,100
725366,41.014,-83.669,243.8,531484.387242,-4790361.24564,4163756.45791,64.5,100
725370,42.231,-83.331,192.3,549303.155167,-4697929.62268,4264766.36519,66.0,100
725373,42.099,-83.161,178.9,564410.612762,-4706041.71698,4253889.29296,58.6,100
725374,42.223,-83.744,255.7,515495.712957,-4702407.38046,4264150.93768,63.1,100
725375,42.409,-83.01,190.8,573994.377017,-4681563.87502,4279385.24129,66.8,100
725376,42.233,-83.533,236.8,532723.811656,-4699721.39222,4264960.77122,67.3,100
725377,42.608,-82.818,176.8,587810.44199,-4664783.94129,4295671.94928,65.2,100
725378,42.629,-83.984,287.7,492607.410387,-4674289.69767,4297463.75487,67.2,100
725383,41.817,-85.433,281.9,379076.647375,-4745669.77283,4230664.87409,65.8,100
725384,42.911,-82.529,195.1,608362.348205,-4639114.06657,4320398.33804,61.7,100
725386,44.022,-82.793,179.8,576326.069922,-4557612.52487,4409974.6431,67.6,100
725387,47.467,-87.883,190.8,159570.705183,-4316753.42931,4677158.85948,59.7,100
725390,42.776,-84.6,261.8,441281.494295,-4668270.59068,4309447.21524,68.4,100
725394,42.746,-86.097,210.0,319325.582292,-4680425.15118,4306965.1554,69.0,100
725395,42.267,-84.467,304.2,455804.466066,-4705302.79556,4267801.75732,67.8,100
725396,42.308,-85.251,282.9,391124.338267,-4708029.41036,4271156.70235,67.5,100
725404,41.868,-84.079,242.6,490716.042483,-4731599.41155,4234858.8392,64.1,100
725405,43.322,-84.688,227.7,430275.255708,-4627688.42027,4353751.91218,67.8,100
725406,43.78,-82.986,233.5,563252.151592,-4578072.47631,4390636.91158,68.6,100
725407,45.013,-84.701,406.9,417146.223767,-4497553.20678,4488657.64759,65.8,100
725408,45.983,-86.183,209.1,295558.896763,-4429975.85733,4564085.10472,46.6,100
725409,41.921,-84.586,360.3,448465.665496,-4731929.98125,4239319.61441,64.7,100
725414,41.933,-85.053,292.3,409801.546405,-4734490.33782,4240265.87409,66.8,100
725415,42.251,-84.956,286.8,415734.146534,-4710199.28886,4266474.62785,66.9,100
725416,43.717,-85.5,282.9,362282.340454,-4603233.59011,4385614.36406,67.1,100
725417,42.566,-84.433,281.0,456421.512317,-4682716.21349,4292307.3194,68.1,100
725418,41.94,-83.435,186.5,543251.274611,-4720437.23402,4240773.56358,64.1,100
725420,40.783,-91.125,210.9,-94958.8659941,-4835593.81197,4144343.88963,71.7,100
725424,43.622,-84.737,230.1,424214.088732,-4605220.87842,4377942.7638,69.8,100
725430,42.193,-89.093,222.5,74917.6216721,-4732199.52911,4261660.25521,68.3,100
725434,41.139,-75.379,584.0,1214384.0522,-4655096.95022,4174445.32154,56.2,100
725440,41.465,-90.523,180.4,-43692.6268966,-4786488.69476,4201379.57506,73.0,100
725450,41.883,-91.717,264.6,-142499.619942,-4753746.42211,4236114.11954,68.8,100
725453,41.407,-95.047,360.3,-421485.723202,-4772510.4441,4196669.17493,69.4,100
725454,41.276,-91.673,229.8,-140154.487154,-4798552.45497,4185659.34031,70.3,100
725456,40.46,-91.428,204.5,-121111.571435,-4858364.86541,4117114.04923,73.0,100
725457,43.078,-94.272,371.6,-347600.02359,-4653346.09184,4334088.92884,66.3,100
725458,42.742,-93.759,354.2,-307588.110688,-4681619.54886,4306736.68439,67.6,100
725460,41.534,-93.653,291.7,-304659.34034,-4771978.06326,4207193.11809,69.7,100
725461,42.111,-92.916,296.9,-241079.606437,-4732824.41802,4254957.35239,68.0,100
725462,41.633,-91.543,198.1,-128559.094798,-4772594.14373,4215355.79253,70.1,100
725463,43.073,-92.611,342.9,-212589.066335,-4661824.39249,4333663.55882,67.1,100
725464,41.674,-93.022,290.5,-251543.637122,-4764732.50074,4218819.77964,69.4,100
725465,41.108,-92.447,256.6,-205488.15036,-4808518.41826,4171636.42619,70.7,100
725466,41.691,-93.566,277.4,-296692.09719,-4760866.46286,4220221.27282,68.7,100
725467,40.751,-95.413,296.0,-456474.789485,-4817332.37094,4141707.97125,72.1,100
725468,42.046,-94.789,367.0,-396047.664532,-4727289.90024,4249645.27102,69.0,100
725469,41.019,-93.359,320.0,-282381.249652,-4811168.12824,4164225.44824,68.8,100
725470,42.398,-90.704,321.9,-57963.5292312,-4717185.31,4278571.34929,66.2,100
725472,41.991,-93.619,291.1,-299693.448603,-4738416.18583,4245055.64227,67.0,100
725473,41.833,-90.333,213.4,-27662.0911635,-4759469.16096,4231943.52786,71.6,100
725474,41.007,-94.363,394.4,-366710.994196,-4806409.56356,4163268.65007,67.3,100
725475,42.224,-91.166,258.8,-96261.7013044,-4729526.41785,4264235.28049,67.5,100
725476,43.275,-91.739,352.7,-141151.841972,-4649178.43054,4350037.20863,68.8,100
725477,41.986,-95.381,388.9,-445289.536396,-4727403.08784,4244708.25517,68.2,100
725478,42.436,-93.869,341.7,-318127.237967,-4703963.52954,4281701.11103,68.6,100
725479,40.722,-95.026,302.4,-424110.8664,-4822404.11509,4139271.86362,71.2,100
725480,42.554,-92.401,264.6,-197140.37493,-4701665.52988,4291314.33051,67.3,100
725483,40.659,-91.327,220.7,-112214.65798,-4844217.52716,4133913.70063,72.1,100
725485,43.154,-93.327,373.4,-270472.060471,-4652685.96115,4340253.82861,65.3,100
725486,42.049,-93.848,353.6,-318343.222764,-4732923.96478,4249883.75815,68.2,100
725487,41.367,-91.15,166.7,-96212.8395582,-4792912.48769,4193208.03818,70.9,100
725488,42.681,-91.974,328.0,-161768.348658,-4693503.58032,4301739.55642,66.5,100
725489,42.99,-96.063,431.0,-493574.059036,-4646886.92368,4326983.09923,63.6,100
725490,42.55,-94.183,352.4,-343278.203786,-4693625.48735,4291046.36387,68.2,100
725493,41.299,-93.114,282.2,-260692.544481,-4791866.64264,4187613.36567,69.8,100
725494,41.01,-95.26,318.2,-441884.909254,-4799804.74544,4163470.07221,71.0,100
725495,43.208,-95.833,432.5,-473234.604901,-4632368.82102,4344669.13671,62.8,100
725496,42.597,-95.241,453.5,-429569.421804,-4683043.34109,4294959.77854,66.3,100
725497,41.259,-95.76,381.9,-481932.787322,-4777713.46946,4184340.49695,70.3,100
